strategy,severity,climate,scenario_combo_3axis,building_type,area_m2,floors,n_spaces,hvac_system_type,Q_cool_des_kw,Q_heat_des_kw,Q_air_nom_m3h,step,elapsed_days,day,year,day_of_year,hour_of_day,time_step_hours,time_scale_days,T_amb_C,T_max_C,RH_mean_pct,GHI_mean_Wm2,occ,T_sp_C,alpha_flow,R_f,dust_kg,dP_Pa,delta,COP_eff,mode,Q_cool_kw,Q_heat_kw,Q_HVAC_kw,P_hvac_kw,P_fan_kw,P_pump_kw,P_auxiliary_kw,P_total_kw,thermal_hvac_kwh_period,fan_kwh_period,pump_kwh_period,auxiliary_kwh_period,people_count,internal_gains_kw,sensible_people_kw,energy_kwh_period,energy_kwh_day,co2_kg_period,co2_kg_day,comfort_dev_C,occupied_discomfort_flag,occupied_discomfort_day_equiv,cost_usd_period,cost_usd_day,hx_cleaned,filter_replaced,baseline_flag
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,85,84.0,85,1,85,0.0,24.0,1.0,21.93811304993873,27.191864036665393,53.81616102742974,529.1911954978722,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,24.00252074262861,0.0,24.00252074262861,5.333893498361913,0.23809523809523814,0.0,0.44000000000000006,6.011988736457152,128.01344396068592,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,144.28772967497164,144.28772967497164,77.3382231057848,77.3382231057848,0.06371321700367716,0,0.0,17.314527560996595,17.314527560996595,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,86,85.0,86,1,86,0.0,24.0,1.0,21.282270522727863,26.55866976051112,51.76434694957192,526.8887104156902,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,23.851829632713976,0.0,23.851829632713976,5.300406585047551,0.23809523809523814,0.0,0.44000000000000006,5.978501823142789,127.20975804114121,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,143.48404375542694,143.48404375542694,76.90744745290884,76.90744745290884,0.10306376863632849,0,0.0,17.21808525065123,17.21808525065123,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,87,86.0,87,1,87,0.0,24.0,1.0,23.389977244919777,27.744994001546907,50.55678050046734,532.0114788251211,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,26.054326831935292,0.0,26.054326831935292,5.789850407096732,0.23809523809523814,0.0,0.44000000000000006,6.46794564519197,138.95640977032156,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,155.23069548460728,155.23069548460728,83.2036527797495,83.2036527797495,0.031198179593580733,0,0.0,18.627683458152873,18.627683458152873,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,88,87.0,88,1,88,0.0,24.0,1.0,21.944711749292413,27.741009526683715,52.598337648237674,538.6948715227848,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,24.10477375146732,0.0,24.10477375146732,5.35661638921496,0.23809523809523814,0.0,0.44000000000000006,6.034711627310198,128.55879334115903,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,144.83307905544476,144.83307905544476,77.6305303737184,77.6305303737184,0.06331729504245587,0,0.0,17.37996948665337,17.37996948665337,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,89,88.0,89,1,89,0.0,24.0,1.0,22.603307555217633,28.16027626220054,54.12509779103413,527.9778671244877,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,25.17521288038264,0.0,25.17521288038264,5.594491751196142,0.23809523809523814,0.0,0.44000000000000006,6.272586989291381,134.26780202870742,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,150.54208774299315,150.54208774299315,80.69055903024433,80.69055903024433,0.023801546686943453,0,0.0,18.065050529159176,18.065050529159176,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,90,89.0,90,1,90,0.0,24.0,1.0,23.158838743982646,28.523915755967554,50.39185009638419,521.9140081581047,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,24.931911868602253,0.0,24.931911868602253,5.54042485968939,0.23809523809523814,0.0,0.44000000000000006,6.218520097784628,132.97019663254537,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,149.2444823468311,149.2444823468311,79.99504253790147,79.99504253790147,0.012707099518610931,0,0.0,17.90933788161973,17.90933788161973,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,91,90.0,91,1,91,0.0,24.0,1.0,23.117779122363018,28.55347673286928,54.25239212090767,505.22518088722626,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,26.151816040477293,0.0,26.151816040477293,5.811514675661621,0.23809523809523814,0.0,0.44000000000000006,6.489609913756859,139.4763522158789,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,155.75063793016463,155.75063793016463,83.48234193056824,83.48234193056824,0.009422329789043005,0,0.0,18.690076551619754,18.690076551619754,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,92,91.0,92,1,92,0.0,24.0,1.0,23.283435983657785,29.183674952524303,50.9035474578577,511.46915522463723,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,25.717326088053778,0.0,25.717326088053778,5.71496135290084,0.23809523809523814,0.0,0.44000000000000006,6.393056590996078,137.15907246962016,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,153.43335818390588,153.43335818390588,82.24027998657355,82.24027998657355,0.02267487869262297,0,0.0,18.412002982068707,18.412002982068707,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,93,92.0,93,1,93,0.0,24.0,1.0,23.598446712953084,29.26908305865346,52.5552927156342,555.9984402277303,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,28.518803458323344,0.0,28.518803458323344,6.33751187962741,0.23809523809523814,0.0,0.44000000000000006,7.015607117722649,152.10028511105784,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,168.37457082534357,168.37457082534357,90.24876996238416,90.24876996238416,0.04787573703624659,0,0.0,20.204948499041226,20.204948499041226,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,94,93.0,94,1,94,0.0,24.0,1.0,24.076451885336816,29.771189061101765,53.786084703111975,577.4640715808998,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,31.69960124093739,0.0,31.69960124093739,7.04435583131942,0.23809523809523814,0.0,0.44000000000000006,7.722451069414658,169.06453995166606,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,185.3388256659518,185.3388256659518,99.34161055695016,99.34161055695016,0.08611615082694613,0,0.0,22.240659079914213,22.240659079914213,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,95,94.0,95,1,95,0.0,24.0,1.0,23.695598811612662,28.277219837460336,56.03542283792387,523.2353999024854,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,30.156119909251977,0.0,30.156119909251977,6.701359979833772,0.23809523809523814,0.0,0.44000000000000006,7.379455217929011,160.83263951601054,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,177.10692523029627,177.10692523029627,94.9293119234388,94.9293119234388,0.05564790492901395,0,0.0,21.25283102763555,21.25283102763555,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,96,95.0,96,1,96,0.0,24.0,1.0,24.001563639978464,29.933321150223833,49.775064595262,508.82131145887354,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,28.867741286113773,0.0,28.867741286113773,6.415053619136394,0.23809523809523814,0.0,0.44000000000000006,7.093148857231633,153.96128685927346,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,170.23557257355918,170.23557257355918,91.24626689942772,91.24626689942772,0.08012509119827627,0,0.0,20.4282687088271,20.4282687088271,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,97,96.0,97,1,97,0.0,24.0,1.0,23.295702927366055,28.4107720606768,54.01508836068233,545.7892595684044,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,27.74503453847595,0.0,27.74503453847595,6.165563230772433,0.23809523809523814,0.0,0.44000000000000006,6.843658468867671,147.97351753853837,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,164.2478032528241,164.2478032528241,88.03682254351372,88.03682254351372,0.02365623418928564,0,0.0,19.70973639033889,19.70973639033889,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,98,97.0,98,1,98,0.0,24.0,1.0,24.382428111570878,29.274703594998368,48.67535536067308,537.8300936319465,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,30.696435902866906,0.0,30.696435902866906,6.82143020063709,0.23809523809523814,0.0,0.44000000000000006,7.499525438732329,163.71432481529018,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,179.9886105295759,179.9886105295759,96.4738952438527,96.4738952438527,0.11059424892567193,0,0.0,21.598633263549107,21.598633263549107,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,99,98.0,99,1,99,0.0,24.0,1.0,24.155538938412114,29.821197739637306,54.86268484918347,540.9315355241756,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,32.370369852604185,0.0,32.370369852604185,7.1934155228009296,0.23809523809523814,0.0,0.44000000000000006,7.871510760896168,172.6419725472223,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,188.91625826150803,188.91625826150803,101.25911442816832,101.25911442816832,0.09244311507296743,0,0.0,22.669950991380965,22.669950991380965,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,100,99.0,100,1,100,0.0,24.0,1.0,24.917772639034947,30.515741538072145,54.6855422840245,525.482986862243,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,35.94246442822787,0.0,35.94246442822787,7.987214317383971,0.23809523809523814,0.0,0.44000000000000006,8.66530955547921,191.6931436172153,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,207.96742933150102,207.96742933150102,111.47054212168456,111.47054212168456,0.15342181112279718,0,0.0,24.956091519780124,24.956091519780124,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,101,100.0,101,1,101,0.0,24.0,1.0,24.593279392671615,30.202504014598954,55.43647563538651,533.0973297531442,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,34.803991562067665,0.0,34.803991562067665,7.734220347126148,0.23809523809523814,0.0,0.44000000000000006,8.412315585221386,185.62128833102756,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,201.89557404531325,201.89557404531325,108.21602768828791,108.21602768828791,0.12746235141372964,0,0.0,24.227468885437588,24.227468885437588,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,102,101.0,102,1,102,0.0,24.0,1.0,25.08810451388211,30.53635581145197,53.733660320883956,558.944087561466,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.492863534375549,cooling,36.90292051719644,0.0,36.90292051719644,8.213674916864681,0.23809523809523814,0.0,0.44000000000000006,8.89177015495992,197.12819800475233,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,213.40248371903806,213.40248371903806,114.38373127340441,114.38373127340441,0.1670483611105702,0,0.0,25.608298046284567,25.608298046284567,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,103,102.0,103,1,103,0.0,24.0,1.0,23.974440470665385,29.03434664880089,51.18096863067568,497.04868794479404,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,29.52470449074585,0.0,29.52470449074585,6.561045442387967,0.23809523809523814,0.0,0.44000000000000006,7.239140680483206,157.4650906173112,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,173.73937633159693,173.73937633159693,93.12430571373596,93.12430571373596,0.07795523765323153,0,0.0,20.84872515979163,20.84872515979163,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,104,103.0,104,1,104,0.0,24.0,1.0,24.77425968277617,30.676265226476225,53.75538253300823,549.0297644065308,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,35.319372121524786,0.0,35.319372121524786,7.848749360338841,0.23809523809523814,0.0,0.44000000000000006,8.52684459843408,188.36998464813217,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,204.6442703624179,204.6442703624179,109.689328914256,109.689328914256,0.14194077462209265,0,0.0,24.557312443490147,24.557312443490147,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,105,104.0,105,1,105,0.0,24.0,1.0,25.79935117186625,31.956216028691802,54.36984922477301,573.4841815610666,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.435252555078834,cooling,41.134244414325764,0.0,41.134244414325764,9.274386047582048,0.23809523809523814,0.0,0.44000000000000006,9.952481285677285,222.58526514196916,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,238.85955085625483,238.85955085625483,128.0287192589526,128.0287192589526,0.22394809374929991,0,0.0,28.663146102750577,28.663146102750577,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,106,105.0,106,1,106,0.0,24.0,1.0,25.441043662170937,30.755247761465597,53.50540778724753,518.125683937894,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.464275463364154,cooling,38.21823286715595,0.0,38.21823286715595,8.560903819845326,0.23809523809523814,0.0,0.44000000000000006,9.238999057940562,205.4616916762878,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,221.7359773905735,221.7359773905735,118.85048388134742,118.85048388134742,0.19528349297367598,0,0.0,26.60831728686882,26.60831728686882,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,107,106.0,107,1,107,0.0,24.0,1.0,25.089997148796872,30.619134486177717,56.49051575626302,583.4611125689736,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.492710230947454,cooling,38.76660384788209,0.0,38.76660384788209,8.628779034277205,0.23809523809523814,0.0,0.44000000000000006,9.306874272372442,207.09069682265292,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,223.3649825369386,223.3649825369386,119.7236306397991,119.7236306397991,0.1671997719037499,0,0.0,26.80379790443263,26.80379790443263,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,108,107.0,108,1,108,0.0,24.0,1.0,24.980861680437137,30.83331807409538,52.99439284805076,559.8342138129331,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.5,cooling,36.34956674241964,0.0,36.34956674241964,8.077681498315476,0.23809523809523814,0.0,0.44000000000000006,8.755776736410715,193.8643559595714,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,210.13864167385714,210.13864167385714,112.63431193718743,112.63431193718743,0.15846893443497123,0,0.0,25.216637000862857,25.216637000862857,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,109,108.0,109,1,109,0.0,24.0,1.0,25.74306123569823,30.728799665532904,57.12715056761225,539.5199723240615,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.439812039908443,cooling,41.899625186954964,0.0,41.899625186954964,9.437252030115,0.23809523809523814,0.0,0.44000000000000006,10.115347268210238,226.49404872276,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,242.76833443704572,242.76833443704572,130.1238272582565,130.1238272582565,0.21944489885585838,0,0.0,29.132200132445487,29.132200132445487,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,110,109.0,110,1,110,0.0,24.0,1.0,25.677029832253016,30.989792192977106,54.159948933272226,561.4425735657386,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.445160583587506,cooling,40.5014431083092,0.0,40.5014431083092,9.111356574574446,0.23809523809523814,0.0,0.44000000000000006,9.789451812669684,218.6725577897867,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,234.94684350407243,234.94684350407243,125.93150811818283,125.93150811818283,0.21416238658024156,0,0.0,28.19362122048869,28.19362122048869,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,111,110.0,111,1,111,0.0,24.0,1.0,25.983416324200736,31.877887540891887,56.39314248124467,580.5477459720423,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.4203432777397405,cooling,43.45188125639629,0.0,43.45188125639629,9.829978923857379,0.23809523809523814,0.0,0.44000000000000006,10.508074161952615,235.9194941725771,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,252.19377988686279,252.19377988686279,135.17586601935847,135.17586601935847,0.2386733059360573,0,0.0,30.263253586423534,30.263253586423534,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,112,111.0,112,1,112,0.0,24.0,1.0,26.039347390857763,31.233727675167795,58.007291781417074,548.7393748836585,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.415812861340521,cooling,44.1264358754534,0.0,44.1264358754534,9.992822898309557,0.23809523809523814,0.0,0.44000000000000006,10.670918136404795,239.82774955942938,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,256.1020352737151,256.1020352737151,137.2706909067113,137.2706909067113,0.24314779126862263,0,0.0,30.73224423284581,30.73224423284581,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,113,112.0,113,1,113,0.0,24.0,1.0,26.899342766133383,32.85970136871382,55.81682463518187,563.5640675619032,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.346153235943196,cooling,47.768271955219745,0.0,47.768271955219745,10.990931373558242,0.23809523809523814,0.0,0.44000000000000006,11.66902661165348,263.7823529653978,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,280.05663867968354,280.05663867968354,150.1103583323104,150.1103583323104,0.31194742129067166,1,1.0,33.60679664156203,33.60679664156203,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,114,113.0,114,1,114,0.0,24.0,1.0,27.447424098571727,34.10686927994466,56.42675816845855,560.9964684577935,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.30175864801569,cooling,50.972807581983034,0.0,50.972807581983034,11.849295079698557,0.23809523809523814,0.0,0.44000000000000006,12.527390317793794,284.38308191276536,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,300.65736762705103,300.65736762705103,161.15234904809935,161.15234904809935,0.35579392788573827,1,1.0,36.07888411524612,36.07888411524612,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,115,114.0,115,1,115,0.0,24.0,1.0,27.138435885353253,32.65022410668299,57.16561440086975,558.464112895582,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.326786693286387,cooling,49.738329514292495,0.0,49.738329514292495,11.495442932619824,0.23809523809523814,0.0,0.44000000000000006,12.17353817071506,275.89063038287577,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,292.16491609716144,292.16491609716144,156.60039502807854,156.60039502807854,0.33107487082826026,1,1.0,35.059789931659374,35.059789931659374,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,116,115.0,116,1,116,0.0,24.0,1.0,26.884156566812983,32.42200945461392,53.534335315867764,518.6949326887938,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.3473833180881485,cooling,46.013156178723754,0.0,46.013156178723754,10.584103772786014,0.23809523809523814,0.0,0.44000000000000006,11.262199010881252,254.0184905468643,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,270.29277626115004,270.29277626115004,144.87692807597642,144.87692807597642,0.31073252534503837,1,1.0,32.435133151338,32.435133151338,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,117,116.0,117,1,117,0.0,24.0,1.0,26.293848126152067,32.00246804261748,56.34353925362798,600.0568875868561,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.395198301781682,cooling,45.59889059007641,0.0,45.59889059007641,10.374706090415074,0.23809523809523814,0.0,0.44000000000000006,11.052801328510311,248.99294616996178,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,265.26723188424745,265.26723188424745,142.18323628995665,142.18323628995665,0.2635078500921644,0,0.0,31.832067826109693,31.832067826109693,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,118,117.0,118,1,118,0.0,24.0,1.0,27.529288515989784,33.05716737462582,57.84418279441866,554.3127081548754,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.295127630204828,cooling,52.242905852078295,0.0,52.242905852078295,12.163295331362926,0.23809523809523814,0.0,0.44000000000000006,12.841390569458165,291.91908795271024,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,308.19337366699597,308.19337366699597,165.19164828550984,165.19164828550984,0.3623430812791817,1,1.0,36.98320484003951,36.98320484003951,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,119,118.0,119,1,119,0.0,24.0,1.0,26.95623881694776,32.96343919937521,58.60827807616922,556.7953727597765,0.8,23.0,1.0,0.0,0.0,150.0,0.0,4.3415446558272315,cooling,49.67247230646608,0.0,49.67247230646608,11.441198062951067,0.23809523809523814,0.0,0.44000000000000006,12.119293301046303,274.5887535108256,5.714285714285715,0.0,10.560000000000002,64.0,12.959999999999999,4.8,290.86303922511127,290.86303922511127,155.90258902465965,155.90258902465965,0.3164991053558204,1,1.0,34.90356470701335,34.90356470701335,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,120,119.0,120,1,120,0.0,24.0,1.0,27.750816474378777,33.24718963525709,57.60604487232488,616.6444641008674,0.25,23.0,1.0,0.0,0.0,150.0,0.0,4.277183865575319,cooling,41.544055186961934,0.0,41.544055186961934,9.712945828989723,0.23809523809523814,0.0,0.1925,10.143541067084962,233.11069989575333,5.714285714285715,0.0,4.62,20.0,6.525,1.5,243.4449856100391,243.4449856100391,130.48651228698097,130.48651228698097,0.38006531795030085,0,0.0,29.213398273204692,29.213398273204692,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,121,120.0,121,1,121,0.0,24.0,1.0,27.44920592062747,33.99543606482241,58.002032754609594,577.4010739190738,0.25,23.0,1.0,0.0,0.0,150.0,0.0,4.301614320429175,cooling,39.70460918706386,0.0,39.70460918706386,9.230164824052034,0.23809523809523814,0.0,0.1925,9.660760062147274,221.52395577724883,5.714285714285715,0.0,4.62,20.0,6.525,1.5,231.85824149153456,231.85824149153456,124.27601743946254,124.27601743946254,0.3559364736501962,0,0.0,27.822988978984146,27.822988978984146,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,122,121.0,122,1,122,0.0,24.0,1.0,27.42631996698416,33.350608861881895,56.487781143006394,575.4701158615502,0.25,23.0,1.0,0.0,0.0,150.0,0.0,4.303468082674283,cooling,39.033323532438224,0.0,39.033323532438224,9.070201703037132,0.23809523809523814,0.0,0.1925,9.50079694113237,217.68484087289116,5.714285714285715,0.0,4.62,20.0,6.525,1.5,228.01912658717686,228.01912658717686,122.2182518507268,122.2182518507268,0.3541055973587319,0,0.0,27.36229519046122,27.36229519046122,0,0,1
S2,Baseline_NoDegradation,C0_Baseline,BASELINE_S2_C0_Baseline,Educational / University building,1000.0,2,10,Chiller_AHU,100.0,55.0,4000.0,123,122.0,123,1,123,0.0,24.0,1.0,27.144223974903625,33.42212349767841,60.44713388278566,575.2572078220751,0.25,23.0,1.0,0.0,0.0,150.0,0.0,4.326317858032807,cooling,39.258620519270636,0.0,39.258620519270636,9.074372666903786,0.23809523809523814,0.0,0.1925,9.504967904999026,217.78494400569087,5.714285714285715,0.0,4.62,20.0,6.525,1.5,228.1192297199766,228.1192297199766,122.27190712990746,122.27190712990746,0.34048059564800326,0,0.0,27.374307566397192,27.374307566397192,0,0,1
